,sample_id,experiment_id,yml_file,data_file
710,RxnH_201602_1455511022,RxnH_201602,H_271C_0214203651_0001.yml,H_271C_0214203651_0001_dz_bgsub.dat
711,RxnH_201602_1455508916,RxnH_201602,H_60C_10min_0214200140_0001.yml,H_60C_10min_0214200140_0001_dz_bgsub.dat
712,RxnH_201602_1455511270,RxnH_201602,H_280C_2_0214204058_0001.yml,H_280C_2_0214204058_0001_dz_bgsub.dat
713,RxnH_201602_1455511130,RxnH_201602,H_277C_0214203838_0001.yml,H_277C_0214203838_0001_dz_bgsub.dat
714,RxnH_201602_1455510586,RxnH_201602,H_110C_0214202934_0001.yml,H_110C_0214202934_0001_dz_bgsub.dat
715,RxnH_201602_1455510959,RxnH_201602,H_264C_0214203548_0001.yml,H_264C_0214203548_0001_dz_bgsub.dat
716,RxnH_201602_1455508371,RxnH_201602,H_60C_0214195235_0001.yml,H_60C_0214195235_0001_dz_bgsub.dat
717,RxnH_201602_1455510769,RxnH_201602,H_205C_0214203237_0001.yml,H_205C_0214203237_0001_dz_bgsub.dat
718,RxnH_201602_1455510600,RxnH_201602,H_120C_0214202949_0001.yml,H_120C_0214202949_0001_dz_bgsub.dat
719,RxnH_201602_1455510858,RxnH_201602,H_240C_0214203407_0001.yml,H_240C_0214203407_0001_dz_bgsub.dat
720,RxnH_201602_1455510783,RxnH_201602,H_210C_0214203252_0001.yml,H_210C_0214203252_0001_dz_bgsub.dat
721,RxnH_201602_1455511043,RxnH_201602,H_272C_0214203711_0001.yml,H_272C_0214203711_0001_dz_bgsub.dat
722,RxnH_201602_1455511687,RxnH_201602,H_280C_9_0214204755_0001.yml,H_280C_9_0214204755_0001_dz_bgsub.dat
723,RxnH_201602_1455510944,RxnH_201602,H_263C_0214203533_0001.yml,H_263C_0214203533_0001_dz_bgsub.dat
724,RxnH_201602_1455509575,RxnH_201602,H_60C_20min_0214201238_0001.yml,H_60C_20min_0214201238_0001_dz_bgsub.dat
725,RxnH_201602_1455511314,RxnH_201602,H_280C_3_0214204143_0001.yml,H_280C_3_0214204143_0001_dz_bgsub.dat
726,RxnH_201602_1455510134,RxnH_201602,H_60C_30min_0214202157_0001.yml,H_60C_30min_0214202157_0001_dz_bgsub.dat
727,RxnH_201602_1455510829,RxnH_201602,H_228C_0214203338_0001.yml,H_228C_0214203338_0001_dz_bgsub.dat
728,RxnH_201602_1455511173,RxnH_201602,H_278C_0214203922_0001.yml,H_278C_0214203922_0001_dz_bgsub.dat
729,R1_201611_1479583731,R1_201611,R1_1stcool_0007.yml,R1_1stcool_0007_dz_bgsub.dat
730,R1_201611_1479586205,R1_201611,R1_2rdcool_0010.yml,R1_2rdcool_0010_dz_bgsub.dat
731,R1_201611_1479582804,R1_201611,R1_reac_0014.yml,R1_reac_0014_dz_bgsub.dat
732,R1_201611_1479583243,R1_201611,R1_reac_0053.yml,R1_reac_0053_dz_bgsub.dat
733,R1_201611_1479584310,R1_201611,R1_upto220C_0002.yml,R1_upto220C_0002_dz_bgsub.dat
734,R1_201611_1479593430,R1_201611,R1_3rdcool_0032.yml,R1_3rdcool_0032_dz_bgsub.dat
735,R1_201611_1479582838,R1_201611,R1_reac_0017.yml,R1_reac_0017_dz_bgsub.dat
736,R1_201611_1479585982,R1_201611,R1_addOAC3_0010.yml,R1_addOAC3_0010_dz_bgsub.dat
737,R1_201611_1479586139,R1_201611,R1_2rdcool_0004.yml,R1_2rdcool_0004_dz_bgsub.dat
738,R1_201611_1479582849,R1_201611,R1_reac_0018.yml,R1_reac_0018_dz_bgsub.dat
739,R1_201611_1479592632,R1_201611,R1_2rdheat_0026.yml,R1_2rdheat_0026_dz_bgsub.dat
740,R1_201611_1479583163,R1_201611,R1_reac_0046.yml,R1_reac_0046_dz_bgsub.dat
741,R1_201611_1479584659,R1_201611,R1_addOAC_0013.yml,R1_addOAC_0013_dz_bgsub.dat
742,R1_201611_1479583006,R1_201611,R1_reac_0032.yml,R1_reac_0032_dz_bgsub.dat
743,R1_201611_1479583685,R1_201611,R1_1stcool_0003.yml,R1_1stcool_0003_dz_bgsub.dat
744,R1_201611_1479584991,R1_201611,R1_addOAC1_0013.yml,R1_addOAC1_0013_dz_bgsub.dat
745,R1_201611_1479593385,R1_201611,R1_3rdcool_0028.yml,R1_3rdcool_0028_dz_bgsub.dat
746,R1_201611_1479584637,R1_201611,R1_addOAC_0011.yml,R1_addOAC_0011_dz_bgsub.dat
747,R1_201611_1479592486,R1_201611,R1_2rdheat_0013.yml,R1_2rdheat_0013_dz_bgsub.dat
748,R1_201611_1479584901,R1_201611,R1_addOAC1_0005.yml,R1_addOAC1_0005_dz_bgsub.dat
749,R1_201611_1479593599,R1_201611,R1_3rdcool_0047.yml,R1_3rdcool_0047_dz_bgsub.dat
750,R1_201611_1479583926,R1_201611,R1_1stcool_1_0004.yml,R1_1stcool_1_0004_dz_bgsub.dat
751,R1_201611_1479594096,R1_201611,R1_3rdcool_1_0006.yml,R1_3rdcool_1_0006_dz_bgsub.dat
752,R1_201611_1479584946,R1_201611,R1_addOAC1_0009.yml,R1_addOAC1_0009_dz_bgsub.dat
753,R1_201611_1479583775,R1_201611,R1_1stcool_0011.yml,R1_1stcool_0011_dz_bgsub.dat
754,R1_201611_1479592497,R1_201611,R1_2rdheat_0014.yml,R1_2rdheat_0014_dz_bgsub.dat
755,R1_201611_1479585002,R1_201611,R1_addOAC1_0014.yml,R1_addOAC1_0014_dz_bgsub.dat
756,R1_201611_1479594053,R1_201611,R1_3rdcool_1_0004.yml,R1_3rdcool_1_0004_dz_bgsub.dat
757,R1_201611_1479584890,R1_201611,R1_addOAC1_0004.yml,R1_addOAC1_0004_dz_bgsub.dat
758,R1_201611_1479592610,R1_201611,R1_2rdheat_0024.yml,R1_2rdheat_0024_dz_bgsub.dat
759,R1_201611_1479593341,R1_201611,R1_3rdcool_0024.yml,R1_3rdcool_0024_dz_bgsub.dat
760,R1_201611_1479583343,R1_201611,R1_reac_0062.yml,R1_reac_0062_dz_bgsub.dat
761,R1_201611_1479583466,R1_201611,R1_reac_0073.yml,R1_reac_0073_dz_bgsub.dat
762,R1_201611_1479585291,R1_201611,R1_addOAC2_0004.yml,R1_addOAC2_0004_dz_bgsub.dat
763,R1_201611_1479593151,R1_201611,R1_3rdcool_0007.yml,R1_3rdcool_0007_dz_bgsub.dat
764,R1_201611_1479593296,R1_201611,R1_3rdcool_0020.yml,R1_3rdcool_0020_dz_bgsub.dat
765,R1_201611_1479594117,R1_201611,R1_3rdcool_1_0007.yml,R1_3rdcool_1_0007_dz_bgsub.dat
766,R1_201611_1479593497,R1_201611,R1_3rdcool_0038.yml,R1_3rdcool_0038_dz_bgsub.dat
767,R1_201611_1479583309,R1_201611,R1_reac_0059.yml,R1_reac_0059_dz_bgsub.dat
768,R1_201611_1479583983,R1_201611,R1_1stcool_1_0009.yml,R1_1stcool_1_0009_dz_bgsub.dat
769,R1_201611_1479594181,R1_201611,R1_3rdcool_1_0010.yml,R1_3rdcool_1_0010_dz_bgsub.dat
770,R1_201611_1479592370,R1_201611,R1_2rdheat_0003.yml,R1_2rdheat_0003_dz_bgsub.dat
771,R1_201611_1479582827,R1_201611,R1_reac_0016.yml,R1_reac_0016_dz_bgsub.dat
772,R1_201611_1479594139,R1_201611,R1_3rdcool_1_0008.yml,R1_3rdcool_1_0008_dz_bgsub.dat
773,R1_201611_1479584603,R1_201611,R1_addOAC_0008.yml,R1_addOAC_0008_dz_bgsub.dat
774,R1_201611_1479582983,R1_201611,R1_reac_0030.yml,R1_reac_0030_dz_bgsub.dat
775,R1_201611_1479584924,R1_201611,R1_addOAC1_0007.yml,R1_addOAC1_0007_dz_bgsub.dat
776,R1_201611_1479583365,R1_201611,R1_reac_0064.yml,R1_reac_0064_dz_bgsub.dat
777,R1_201611_1479583231,R1_201611,R1_reac_0052.yml,R1_reac_0052_dz_bgsub.dat
778,R1_201611_1479583410,R1_201611,R1_reac_0068.yml,R1_reac_0068_dz_bgsub.dat
779,R1_201611_1479584856,R1_201611,R1_addOAC1_0001.yml,R1_addOAC1_0001_dz_bgsub.dat
780,R1_201611_1479584388,R1_201611,R1_upto220C_0009.yml,R1_upto220C_0009_dz_bgsub.dat
781,R1_201611_1479583276,R1_201611,R1_reac_0056.yml,R1_reac_0056_dz_bgsub.dat
782,R1_201611_1479582759,R1_201611,R1_reac_0010.yml,R1_reac_0010_dz_bgsub.dat
783,R1_201611_1479592425,R1_201611,R1_2rdheat_0008.yml,R1_2rdheat_0008_dz_bgsub.dat
784,R1_201611_1479583421,R1_201611,R1_reac_0069.yml,R1_reac_0069_dz_bgsub.dat
785,R1_201611_1479583254,R1_201611,R1_reac_0054.yml,R1_reac_0054_dz_bgsub.dat
786,R1_201611_1479586228,R1_201611,R1_2rdcool_0012.yml,R1_2rdcool_0012_dz_bgsub.dat
787,R1_201611_1479584061,R1_201611,R1_1stcool_1_0016.yml,R1_1stcool_1_0016_dz_bgsub.dat
788,R1_201611_1479593174,R1_201611,R1_3rdcool_0009.yml,R1_3rdcool_0009_dz_bgsub.dat
789,R1_201611_1479585941,R1_201611,R1_addOAC3_0009.yml,R1_addOAC3_0009_dz_bgsub.dat
790,R1_201611_1479585735,R1_201611,R1_addOAC3_0004.yml,R1_addOAC3_0004_dz_bgsub.dat
791,R1_201611_1479582939,R1_201611,R1_reac_0026.yml,R1_reac_0026_dz_bgsub.dat
792,R1_201611_1479584535,R1_201611,R1_addOAC_0002.yml,R1_addOAC_0002_dz_bgsub.dat
793,R1_201611_1479592666,R1_201611,R1_2rdheat_0029.yml,R1_2rdheat_0029_dz_bgsub.dat
794,R1_201611_1479586250,R1_201611,R1_2rdcool_0014.yml,R1_2rdcool_0014_dz_bgsub.dat
795,R1_201611_1479585776,R1_201611,R1_addOAC3_0005.yml,R1_addOAC3_0005_dz_bgsub.dat
796,R1_201611_1479583663,R1_201611,R1_1stcool_0001.yml,R1_1stcool_0001_dz_bgsub.dat
797,R1_201611_1479593096,R1_201611,R1_3rdcool_0002.yml,R1_3rdcool_0002_dz_bgsub.dat
798,R1_201611_1479584298,R1_201611,R1_upto220C_0001.yml,R1_upto220C_0001_dz_bgsub.dat
799,R1_201611_1479583477,R1_201611,R1_reac_0074.yml,R1_reac_0074_dz_bgsub.dat
800,R1_201611_1479583831,R1_201611,R1_1stcool_0016.yml,R1_1stcool_0016_dz_bgsub.dat
801,R1_201611_1479583753,R1_201611,R1_1stcool_0009.yml,R1_1stcool_0009_dz_bgsub.dat
802,R1_201611_1479593118,R1_201611,R1_3rdcool_0004.yml,R1_3rdcool_0004_dz_bgsub.dat
803,R1_201611_1479584084,R1_201611,R1_1stcool_1_0018.yml,R1_1stcool_1_0018_dz_bgsub.dat
804,R1_201611_1479592678,R1_201611,R1_2rdheat_0030.yml,R1_2rdheat_0030_dz_bgsub.dat
805,R1_201611_1479585250,R1_201611,R1_addOAC2_0003.yml,R1_addOAC2_0003_dz_bgsub.dat
806,R1_201611_1479583786,R1_201611,R1_1stcool_0012.yml,R1_1stcool_0012_dz_bgsub.dat
807,R1_201611_1479582816,R1_201611,R1_reac_0015.yml,R1_reac_0015_dz_bgsub.dat
808,R1_201611_1479583220,R1_201611,R1_reac_0051.yml,R1_reac_0051_dz_bgsub.dat
809,R1_201611_1479593274,R1_201611,R1_3rdcool_0018.yml,R1_3rdcool_0018_dz_bgsub.dat
810,R1_201611_1479583208,R1_201611,R1_reac_0050.yml,R1_reac_0050_dz_bgsub.dat
811,R1_201611_1479593285,R1_201611,R1_3rdcool_0019.yml,R1_3rdcool_0019_dz_bgsub.dat
812,R1_201611_1479583994,R1_201611,R1_1stcool_1_0010.yml,R1_1stcool_1_0010_dz_bgsub.dat
813,R1_201611_1479586194,R1_201611,R1_2rdcool_0009.yml,R1_2rdcool_0009_dz_bgsub.dat
814,R1_201611_1479586128,R1_201611,R1_2rdcool_0003.yml,R1_2rdcool_0003_dz_bgsub.dat
815,R1_201611_1479582771,R1_201611,R1_reac_0011.yml,R1_reac_0011_dz_bgsub.dat
816,R1_201611_1479583265,R1_201611,R1_reac_0055.yml,R1_reac_0055_dz_bgsub.dat
817,R1_201611_1479583107,R1_201611,R1_reac_0041.yml,R1_reac_0041_dz_bgsub.dat
818,R1_201611_1479583197,R1_201611,R1_reac_0049.yml,R1_reac_0049_dz_bgsub.dat
819,R1_201611_1479582917,R1_201611,R1_reac_0024.yml,R1_reac_0024_dz_bgsub.dat
820,R1_201611_1479593633,R1_201611,R1_3rdcool_0050.yml,R1_3rdcool_0050_dz_bgsub.dat
821,R1_201611_1479593408,R1_201611,R1_3rdcool_0030.yml,R1_3rdcool_0030_dz_bgsub.dat
822,R1_201611_1479593252,R1_201611,R1_3rdcool_0016.yml,R1_3rdcool_0016_dz_bgsub.dat
823,R1_201611_1479586161,R1_201611,R1_2rdcool_0006.yml,R1_2rdcool_0006_dz_bgsub.dat
824,R1_201611_1479585694,R1_201611,R1_addOAC3_0003.yml,R1_addOAC3_0003_dz_bgsub.dat
825,R1_201611_1479584343,R1_201611,R1_upto220C_0005.yml,R1_upto220C_0005_dz_bgsub.dat
826,R1_201611_1479583798,R1_201611,R1_1stcool_0013.yml,R1_1stcool_0013_dz_bgsub.dat
827,R1_201611_1479584703,R1_201611,R1_addOAC_0017.yml,R1_addOAC_0017_dz_bgsub.dat
828,R1_201611_1479583028,R1_201611,R1_reac_0034.yml,R1_reac_0034_dz_bgsub.dat
829,R1_201611_1479584737,R1_201611,R1_addOAC_0020.yml,R1_addOAC_0020_dz_bgsub.dat
830,R1_201611_1479585013,R1_201611,R1_addOAC1_0015.yml,R1_addOAC1_0015_dz_bgsub.dat
831,R1_201611_1479583321,R1_201611,R1_reac_0060.yml,R1_reac_0060_dz_bgsub.dat
832,R1_201611_1479593140,R1_201611,R1_3rdcool_0006.yml,R1_3rdcool_0006_dz_bgsub.dat
833,R1_201611_1479593185,R1_201611,R1_3rdcool_0010.yml,R1_3rdcool_0010_dz_bgsub.dat
834,R1_201611_1479582703,R1_201611,R1_reac_0005.yml,R1_reac_0005_dz_bgsub.dat
835,R1_201611_1479593565,R1_201611,R1_3rdcool_0044.yml,R1_3rdcool_0044_dz_bgsub.dat
836,R1_201611_1479592464,R1_201611,R1_2rdheat_0011.yml,R1_2rdheat_0011_dz_bgsub.dat
837,R1_201611_1479582995,R1_201611,R1_reac_0031.yml,R1_reac_0031_dz_bgsub.dat
838,R1_201611_1479585374,R1_201611,R1_addOAC2_0006.yml,R1_addOAC2_0006_dz_bgsub.dat
839,R1_201611_1479593441,R1_201611,R1_3rdcool_0033.yml,R1_3rdcool_0033_dz_bgsub.dat
840,R1_201611_1479585069,R1_201611,R1_addOAC1_0020.yml,R1_addOAC1_0020_dz_bgsub.dat
841,R1_201611_1479584580,R1_201611,R1_addOAC_0006.yml,R1_addOAC_0006_dz_bgsub.dat
842,R1_201611_1479583876,R1_201611,R1_1stcool_0020.yml,R1_1stcool_0020_dz_bgsub.dat
843,R1_201611_1479592655,R1_201611,R1_2rdheat_0028.yml,R1_2rdheat_0028_dz_bgsub.dat
844,R1_201611_1479586105,R1_201611,R1_2rdcool_0001.yml,R1_2rdcool_0001_dz_bgsub.dat
845,R1_201611_1479584569,R1_201611,R1_addOAC_0005.yml,R1_addOAC_0005_dz_bgsub.dat
846,R1_201611_1479592441,R1_201611,R1_2rdheat_0009.yml,R1_2rdheat_0009_dz_bgsub.dat
847,R1_201611_1479583129,R1_201611,R1_reac_0043.yml,R1_reac_0043_dz_bgsub.dat
848,R1_201611_1479584321,R1_201611,R1_upto220C_0003.yml,R1_upto220C_0003_dz_bgsub.dat
849,R1_201611_1479584376,R1_201611,R1_upto220C_0008.yml,R1_upto220C_0008_dz_bgsub.dat
850,R1_201611_1479585047,R1_201611,R1_addOAC1_0018.yml,R1_addOAC1_0018_dz_bgsub.dat
851,R1_201611_1479593207,R1_201611,R1_3rdcool_0012.yml,R1_3rdcool_0012_dz_bgsub.dat
852,R1_201611_1479592475,R1_201611,R1_2rdheat_0012.yml,R1_2rdheat_0012_dz_bgsub.dat
853,R1_201611_1479593374,R1_201611,R1_3rdcool_0027.yml,R1_3rdcool_0027_dz_bgsub.dat
854,R1_201611_1479582973,R1_201611,R1_reac_0029.yml,R1_reac_0029_dz_bgsub.dat
855,R1_201611_1479583186,R1_201611,R1_reac_0048.yml,R1_reac_0048_dz_bgsub.dat
856,R1_201611_1479582737,R1_201611,R1_reac_0008.yml,R1_reac_0008_dz_bgsub.dat
857,R1_201611_1479583141,R1_201611,R1_reac_0044.yml,R1_reac_0044_dz_bgsub.dat
858,R1_201611_1479583809,R1_201611,R1_1stcool_0014.yml,R1_1stcool_0014_dz_bgsub.dat
859,R1_201611_1479583444,R1_201611,R1_reac_0071.yml,R1_reac_0071_dz_bgsub.dat
860,R1_201611_1479586261,R1_201611,R1_2rdcool_0015.yml,R1_2rdcool_0015_dz_bgsub.dat
861,R1_201611_1479592791,R1_201611,R1_2rdheat_0031.yml,R1_2rdheat_0031_dz_bgsub.dat
862,R1_201611_1479593308,R1_201611,R1_3rdcool_0021.yml,R1_3rdcool_0021_dz_bgsub.dat
863,R1_201611_1479586172,R1_201611,R1_2rdcool_0007.yml,R1_2rdcool_0007_dz_bgsub.dat
864,R1_201611_1479583960,R1_201611,R1_1stcool_1_0007.yml,R1_1stcool_1_0007_dz_bgsub.dat
865,R1_201611_1479583820,R1_201611,R1_1stcool_0015.yml,R1_1stcool_0015_dz_bgsub.dat
866,R1_201611_1479593486,R1_201611,R1_3rdcool_0037.yml,R1_3rdcool_0037_dz_bgsub.dat
867,R1_201611_1479593419,R1_201611,R1_3rdcool_0031.yml,R1_3rdcool_0031_dz_bgsub.dat
868,R1_201611_1479582681,R1_201611,R1_reac_0003.yml,R1_reac_0003_dz_bgsub.dat
869,R1_201611_1479592588,R1_201611,R1_2rdheat_0022.yml,R1_2rdheat_0022_dz_bgsub.dat
870,R1_201611_1479593129,R1_201611,R1_3rdcool_0005.yml,R1_3rdcool_0005_dz_bgsub.dat
871,R1_201611_1479593464,R1_201611,R1_3rdcool_0035.yml,R1_3rdcool_0035_dz_bgsub.dat
872,R1_201611_1479582883,R1_201611,R1_reac_0021.yml,R1_reac_0021_dz_bgsub.dat
873,R1_201611_1479585653,R1_201611,R1_addOAC3_0002.yml,R1_addOAC3_0002_dz_bgsub.dat
874,R1_201611_1479583354,R1_201611,R1_reac_0063.yml,R1_reac_0063_dz_bgsub.dat
875,R1_201611_1479583118,R1_201611,R1_reac_0042.yml,R1_reac_0042_dz_bgsub.dat
876,R1_201611_1479583865,R1_201611,R1_1stcool_0019.yml,R1_1stcool_0019_dz_bgsub.dat
877,R1_201611_1479592520,R1_201611,R1_2rdheat_0016.yml,R1_2rdheat_0016_dz_bgsub.dat
878,R1_201611_1479585858,R1_201611,R1_addOAC3_0007.yml,R1_addOAC3_0007_dz_bgsub.dat
879,R1_201611_1479585611,R1_201611,R1_addOAC3_0001.yml,R1_addOAC3_0001_dz_bgsub.dat
880,R1_201611_1479586239,R1_201611,R1_2rdcool_0013.yml,R1_2rdcool_0013_dz_bgsub.dat
881,R1_201611_1479584726,R1_201611,R1_addOAC_0019.yml,R1_addOAC_0019_dz_bgsub.dat
882,R1_201611_1479583697,R1_201611,R1_1stcool_0004.yml,R1_1stcool_0004_dz_bgsub.dat
883,R1_201611_1479594011,R1_201611,R1_3rdcool_1_0002.yml,R1_3rdcool_1_0002_dz_bgsub.dat
884,R1_201611_1479586183,R1_201611,R1_2rdcool_0008.yml,R1_2rdcool_0008_dz_bgsub.dat
885,R1_201611_1479586216,R1_201611,R1_2rdcool_0011.yml,R1_2rdcool_0011_dz_bgsub.dat
886,R1_201611_1479584614,R1_201611,R1_addOAC_0009.yml,R1_addOAC_0009_dz_bgsub.dat
887,R1_201611_1479592509,R1_201611,R1_2rdheat_0015.yml,R1_2rdheat_0015_dz_bgsub.dat
888,R1_201611_1479583741,R1_201611,R1_1stcool_0008.yml,R1_1stcool_0008_dz_bgsub.dat
889,R1_201611_1479582658,R1_201611,R1_reac_0001.yml,R1_reac_0001_dz_bgsub.dat
890,R1_201611_1479592190,R1_201611,R1_2rdcool1_0001.yml,R1_2rdcool1_0001_dz_bgsub.dat
891,R1_201611_1479583719,R1_201611,R1_1stcool_0006.yml,R1_1stcool_0006_dz_bgsub.dat
892,R1_201611_1479583084,R1_201611,R1_reac_0039.yml,R1_reac_0039_dz_bgsub.dat
893,R1_201611_1479584050,R1_201611,R1_1stcool_1_0015.yml,R1_1stcool_1_0015_dz_bgsub.dat
894,R1_201611_1479583039,R1_201611,R1_reac_0035.yml,R1_reac_0035_dz_bgsub.dat
895,R1_201611_1479584935,R1_201611,R1_addOAC1_0008.yml,R1_addOAC1_0008_dz_bgsub.dat
896,R1_201611_1479582950,R1_201611,R1_reac_0027.yml,R1_reac_0027_dz_bgsub.dat
897,R1_201611_1479593610,R1_201611,R1_3rdcool_0048.yml,R1_3rdcool_0048_dz_bgsub.dat
898,R1_201611_1479582860,R1_201611,R1_reac_0019.yml,R1_reac_0019_dz_bgsub.dat
899,R1_201611_1479594160,R1_201611,R1_3rdcool_1_0009.yml,R1_3rdcool_1_0009_dz_bgsub.dat
900,R1_201611_1479593621,R1_201611,R1_3rdcool_0049.yml,R1_3rdcool_0049_dz_bgsub.dat
901,R1_201611_1479584005,R1_201611,R1_1stcool_1_0011.yml,R1_1stcool_1_0011_dz_bgsub.dat
902,R1_201611_1479584692,R1_201611,R1_addOAC_0016.yml,R1_addOAC_0016_dz_bgsub.dat
903,R1_201611_1479584592,R1_201611,R1_addOAC_0007.yml,R1_addOAC_0007_dz_bgsub.dat
904,R1_201611_1479585036,R1_201611,R1_addOAC1_0017.yml,R1_addOAC1_0017_dz_bgsub.dat
905,R1_201611_1479583455,R1_201611,R1_reac_0072.yml,R1_reac_0072_dz_bgsub.dat
906,R1_201611_1479583298,R1_201611,R1_reac_0058.yml,R1_reac_0058_dz_bgsub.dat
907,R1_201611_1479593453,R1_201611,R1_3rdcool_0034.yml,R1_3rdcool_0034_dz_bgsub.dat
908,R1_201611_1479593542,R1_201611,R1_3rdcool_0042.yml,R1_3rdcool_0042_dz_bgsub.dat
909,R1_201611_1479584106,R1_201611,R1_1stcool_1_0020.yml,R1_1stcool_1_0020_dz_bgsub.dat
910,R1_201611_1479585167,R1_201611,R1_addOAC2_0001.yml,R1_addOAC2_0001_dz_bgsub.dat
911,R1_201611_1479592599,R1_201611,R1_2rdheat_0023.yml,R1_2rdheat_0023_dz_bgsub.dat
912,R1_201611_1479582748,R1_201611,R1_reac_0009.yml,R1_reac_0009_dz_bgsub.dat
913,R1_201611_1479592347,R1_201611,R1_2rdheat_0001.yml,R1_2rdheat_0001_dz_bgsub.dat
914,R1_201611_1479592565,R1_201611,R1_2rdheat_0020.yml,R1_2rdheat_0020_dz_bgsub.dat
915,R1_201611_1479582894,R1_201611,R1_reac_0022.yml,R1_reac_0022_dz_bgsub.dat
916,R1_201611_1479584547,R1_201611,R1_addOAC_0003.yml,R1_addOAC_0003_dz_bgsub.dat
917,R1_201611_1479593554,R1_201611,R1_3rdcool_0043.yml,R1_3rdcool_0043_dz_bgsub.dat
918,R1_201611_1479594032,R1_201611,R1_3rdcool_1_0003.yml,R1_3rdcool_1_0003_dz_bgsub.dat
919,R1_201611_1479585498,R1_201611,R1_addOAC2_0009.yml,R1_addOAC2_0009_dz_bgsub.dat
920,R1_201611_1479593085,R1_201611,R1_3rdcool_0001.yml,R1_3rdcool_0001_dz_bgsub.dat
921,R1_201611_1479583388,R1_201611,R1_reac_0066.yml,R1_reac_0066_dz_bgsub.dat
922,R1_201611_1479582669,R1_201611,R1_reac_0002.yml,R1_reac_0002_dz_bgsub.dat
923,R1_201611_1479593263,R1_201611,R1_3rdcool_0017.yml,R1_3rdcool_0017_dz_bgsub.dat
924,R1_201611_1479593229,R1_201611,R1_3rdcool_0014.yml,R1_3rdcool_0014_dz_bgsub.dat
925,R1_201611_1479583893,R1_201611,R1_1stcool_1_0001.yml,R1_1stcool_1_0001_dz_bgsub.dat
926,R1_201611_1479585025,R1_201611,R1_addOAC1_0016.yml,R1_addOAC1_0016_dz_bgsub.dat
927,R1_201611_1479584332,R1_201611,R1_upto220C_0004.yml,R1_upto220C_0004_dz_bgsub.dat
928,R1_201611_1479583287,R1_201611,R1_reac_0057.yml,R1_reac_0057_dz_bgsub.dat
929,R1_201611_1479585539,R1_201611,R1_addOAC2_0010.yml,R1_addOAC2_0010_dz_bgsub.dat
930,R1_201611_1479593396,R1_201611,R1_3rdcool_0029.yml,R1_3rdcool_0029_dz_bgsub.dat
931,R1_201611_1479593520,R1_201611,R1_3rdcool_0040.yml,R1_3rdcool_0040_dz_bgsub.dat
932,R1_201611_1479592403,R1_201611,R1_2rdheat_0006.yml,R1_2rdheat_0006_dz_bgsub.dat
933,R1_201611_1479584626,R1_201611,R1_addOAC_0010.yml,R1_addOAC_0010_dz_bgsub.dat
934,R1_201611_1479586272,R1_201611,R1_2rdcool_0016.yml,R1_2rdcool_0016_dz_bgsub.dat
935,R1_201611_1479593196,R1_201611,R1_3rdcool_0011.yml,R1_3rdcool_0011_dz_bgsub.dat
936,R1_201611_1479593531,R1_201611,R1_3rdcool_0041.yml,R1_3rdcool_0041_dz_bgsub.dat
937,R1_201611_1479592453,R1_201611,R1_2rdheat_0010.yml,R1_2rdheat_0010_dz_bgsub.dat
938,R1_201611_1479584354,R1_201611,R1_upto220C_0006.yml,R1_upto220C_0006_dz_bgsub.dat
939,R1_201611_1479582793,R1_201611,R1_reac_0013.yml,R1_reac_0013_dz_bgsub.dat
940,R1_201611_1479584648,R1_201611,R1_addOAC_0012.yml,R1_addOAC_0012_dz_bgsub.dat
941,R1_201611_1479593588,R1_201611,R1_3rdcool_0046.yml,R1_3rdcool_0046_dz_bgsub.dat
942,R1_201611_1479583332,R1_201611,R1_reac_0061.yml,R1_reac_0061_dz_bgsub.dat
943,R1_201611_1479584072,R1_201611,R1_1stcool_1_0017.yml,R1_1stcool_1_0017_dz_bgsub.dat
944,R1_201611_1479583489,R1_201611,R1_reac_0075.yml,R1_reac_0075_dz_bgsub.dat
945,R1_201611_1479586116,R1_201611,R1_2rdcool_0002.yml,R1_2rdcool_0002_dz_bgsub.dat
946,R1_201611_1479592622,R1_201611,R1_2rdheat_0025.yml,R1_2rdheat_0025_dz_bgsub.dat
947,R1_201611_1479593509,R1_201611,R1_3rdcool_0039.yml,R1_3rdcool_0039_dz_bgsub.dat
948,R1_201611_1479584028,R1_201611,R1_1stcool_1_0013.yml,R1_1stcool_1_0013_dz_bgsub.dat
949,R1_201611_1479593241,R1_201611,R1_3rdcool_0015.yml,R1_3rdcool_0015_dz_bgsub.dat
950,R1_201611_1479586150,R1_201611,R1_2rdcool_0005.yml,R1_2rdcool_0005_dz_bgsub.dat
951,R1_201611_1479585456,R1_201611,R1_addOAC2_0008.yml,R1_addOAC2_0008_dz_bgsub.dat
952,R1_201611_1479583152,R1_201611,R1_reac_0045.yml,R1_reac_0045_dz_bgsub.dat
953,R1_201611_1479583051,R1_201611,R1_reac_0036.yml,R1_reac_0036_dz_bgsub.dat
954,R1_201611_1479582726,R1_201611,R1_reac_0007.yml,R1_reac_0007_dz_bgsub.dat
955,R1_201611_1479594075,R1_201611,R1_3rdcool_1_0005.yml,R1_3rdcool_1_0005_dz_bgsub.dat
956,R1_201611_1479584681,R1_201611,R1_addOAC_0015.yml,R1_addOAC_0015_dz_bgsub.dat
957,R1_201611_1479584715,R1_201611,R1_addOAC_0018.yml,R1_addOAC_0018_dz_bgsub.dat
958,R1_201611_1479585332,R1_201611,R1_addOAC2_0005.yml,R1_addOAC2_0005_dz_bgsub.dat
